"ROW_ID","ROW_VERSION","ROW_ETAG","id","name","study","dataType","assay","organ","tissue","species","sex","consortium","grant","modelSystemName","treatmentType","specimenID","individualID","individualIdSource","specimenIdSource","resourceType","dataSubtype","metadataType","assayTarget","analysisType","cellType","nucleicAcidSource","fileFormat","group","isModelSystem","isConsortiumAnalysis","isMultiSpecimen","createdOn","createdBy","parentId","currentVersion","benefactorId","projectId","modifiedOn","modifiedBy","dataFileHandleId","metaboliteType","chromosome","modelSystemType","libraryPrep","dataFileSizeBytes"
"29815782","1","e55ab51c-0033-4666-bab3-132b98971033","syn29815782","LBPSEMA4BRAIN312_run1_S81_L004_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073279875","3444109","syn27127036","1","syn26337520","syn2580853","1652987419396","3420438","95356742",,,,"rRNAdepletion","850945830"
"29815808","1","dd81d62d-b324-4fc5-8a2c-ed28068b3aae","syn29815808","LBPSEMA4BRAIN312_run1_S81_L004_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073354545","3444109","syn27127036","1","syn26337520","syn2580853","1652987420371","3420438","95356744",,,,"rRNAdepletion","907703696"
"29815837","1","75ff4d55-3c09-4833-9654-ace29247fbec","syn29815837","LBPSEMA4BRAIN312_run2_S135_L001_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073428755","3444109","syn27127036","1","syn26337520","syn2580853","1652987421532","3420438","95356745",,,,"rRNAdepletion","699351769"
"29815873","1","8b6fef0b-3b31-4d2f-a24b-9f1bb55f9056","syn29815873","LBPSEMA4BRAIN312_run2_S135_L001_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073488580","3444109","syn27127036","1","syn26337520","syn2580853","1652987422615","3420438","95356749",,,,"rRNAdepletion","748300663"
"29815902","1","c9d0387f-9020-469f-8f6d-7cb390cf752f","syn29815902","LBPSEMA4BRAIN312_run2_S135_L002_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073545299","3444109","syn27127036","1","syn26337520","syn2580853","1652987423604","3420438","95356751",,,,"rRNAdepletion","666458385"
"29815923","1","78078dfb-d325-4406-bb14-bcd5c2b18ee2","syn29815923","LBPSEMA4BRAIN312_run2_S135_L002_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073607850","3444109","syn27127036","1","syn26337520","syn2580853","1652987424176","3420438","95356752",,,,"rRNAdepletion","712332673"
"29815951","1","e0d43375-b2ab-4aa7-9ea5-7be8cbe068fc","syn29815951","LBPSEMA4BRAIN312_run2_S135_L003_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073668072","3444109","syn27127036","1","syn26337520","syn2580853","1652987425686","3420438","95356754",,,,"rRNAdepletion","703070793"
"29815994","1","e94cd056-8723-4558-9166-601469d20915","syn29815994","LBPSEMA4BRAIN312_run2_S135_L003_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073747774","3444109","syn27127036","1","syn26337520","syn2580853","1652987426887","3420438","95356757",,,,"rRNAdepletion","751156155"
"29816044","1","08967aa7-d31c-44c0-adf7-a2f01c72c838","syn29816044","LBPSEMA4BRAIN312_run2_S135_L004_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073818530","3444109","syn27127036","1","syn26337520","syn2580853","1652987427962","3420438","95356759",,,,"rRNAdepletion","716066261"
"29816071","1","3759c102-c52e-4f82-99f1-70418904c65b","syn29816071","LBPSEMA4BRAIN312_run2_S135_L004_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN312","PT-0054",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073883755","3444109","syn27127036","1","syn26337520","syn2580853","1652987429056","3420438","95356762",,,,"rRNAdepletion","765459298"
"29816136","1","560a8301-cade-4014-9c96-a2e7bcbd1a08","syn29816136","LBPSEMA4BRAIN706_run1_S58_L001_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073938586","3444109","syn27127036","1","syn26337520","syn2580853","1652987429807","3420438","95356763",,,,"rRNAdepletion","691511568"
"29816189","1","bcd4fb12-fdb9-4de5-b074-be46d967c963","syn29816189","LBPSEMA4BRAIN706_run1_S58_L001_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651073994198","3444109","syn27127036","1","syn26337520","syn2580853","1652987430635","3420438","95356764",,,,"rRNAdepletion","735375384"
"29816218","1","8a7a2c23-7f54-47d1-afdf-fcf1aea66023","syn29816218","LBPSEMA4BRAIN706_run1_S58_L002_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074055813","3444109","syn27127036","1","syn26337520","syn2580853","1652987431770","3420438","95356766",,,,"rRNAdepletion","678528888"
"29816306","1","e6bf7455-81b7-4c9d-a5ee-35e4cdca80a0","syn29816306","LBPSEMA4BRAIN706_run1_S58_L002_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074131037","3444109","syn27127036","1","syn26337520","syn2580853","1652987432919","3420438","95356769",,,,"rRNAdepletion","721238432"
"29816340","1","454edcbe-c92e-4352-b88d-52f555be6ce5","syn29816340","LBPSEMA4BRAIN706_run1_S58_L003_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074205748","3444109","syn27127036","1","syn26337520","syn2580853","1652987433864","3420438","95356770",,,,"rRNAdepletion","675710183"
"29816375","1","dcbe88b5-80a6-459e-93a8-7983693b2d1e","syn29816375","LBPSEMA4BRAIN706_run1_S58_L003_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074270498","3444109","syn27127036","1","syn26337520","syn2580853","1652987434879","3420438","95356773",,,,"rRNAdepletion","715283393"
"29816406","1","6b79a0c3-da50-4657-aeca-916687ba772b","syn29816406","LBPSEMA4BRAIN706_run1_S58_L004_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074329669","3444109","syn27127036","1","syn26337520","syn2580853","1652987435564","3420438","95356775",,,,"rRNAdepletion","667463709"
"29816449","1","7f465751-01d3-4035-bbd5-3a02a3e5993b","syn29816449","LBPSEMA4BRAIN706_run1_S58_L004_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074393217","3444109","syn27127036","1","syn26337520","syn2580853","1652987436618","3420438","95356776",,,,"rRNAdepletion","705998751"
"29816470","1","17682a69-2945-4e27-b739-b74643388be7","syn29816470","LBPSEMA4BRAIN706_run2_S115_L001_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074456207","3444109","syn27127036","1","syn26337520","syn2580853","1652987437192","3420438","95356777",,,,"rRNAdepletion","720688652"
"29816490","1","1c0d5b82-937a-4308-a620-4244ca117d43","syn29816490","LBPSEMA4BRAIN706_run2_S115_L001_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074526931","3444109","syn27127036","1","syn26337520","syn2580853","1652987438160","3420438","95356778",,,,"rRNAdepletion","765214527"
"29816511","1","790e2d74-3725-4cc1-b2d8-e6d99218c2ce","syn29816511","LBPSEMA4BRAIN706_run2_S115_L002_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074587541","3444109","syn27127036","1","syn26337520","syn2580853","1652987439014","3420438","95356780",,,,"rRNAdepletion","692565417"
"29816543","1","98d92336-cd6f-441e-8661-ffb845310db8","syn29816543","LBPSEMA4BRAIN706_run2_S115_L002_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074651193","3444109","syn27127036","1","syn26337520","syn2580853","1652987440013","3420438","95356781",,,,"rRNAdepletion","734668678"
"29816589","1","291afb43-8dc2-492d-b409-7749175e6683","syn29816589","LBPSEMA4BRAIN706_run2_S115_L003_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074715859","3444109","syn27127036","1","syn26337520","syn2580853","1652987440854","3420438","95356782",,,,"rRNAdepletion","721277213"
"29816621","1","a08db91d-7541-435e-af73-29ffcefb61e0","syn29816621","LBPSEMA4BRAIN706_run2_S115_L003_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074776606","3444109","syn27127036","1","syn26337520","syn2580853","1652987441943","3420438","95356783",,,,"rRNAdepletion","764662530"
"29816698","1","106de0dc-f31b-48fa-85ad-6af77e143922","syn29816698","LBPSEMA4BRAIN706_run2_S115_L004_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074836477","3444109","syn27127036","1","syn26337520","syn2580853","1652987442896","3420438","95356787",,,,"rRNAdepletion","729943497"
"29816737","1","205cefba-813e-4e79-8e01-6f0caed862f7","syn29816737","LBPSEMA4BRAIN706_run2_S115_L004_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN706","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074911824","3444109","syn27127036","1","syn26337520","syn2580853","1652987443872","3420438","95356788",,,,"rRNAdepletion","774194101"
"29816786","1","f99b04db-ed98-4752-8a4f-15fcbada1d20","syn29816786","LBPSEMA4BRAIN596_run1_S12_L001_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651074970064","3444109","syn27127036","1","syn26337520","syn2580853","1652987444874","3420438","95356792",,,,"rRNAdepletion","691871051"
"29816845","1","1b195c7f-1148-46e1-b46a-6620a3427d50","syn29816845","LBPSEMA4BRAIN596_run1_S12_L001_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075029560","3444109","syn27127036","1","syn26337520","syn2580853","1652987445860","3420438","95356795",,,,"rRNAdepletion","725691451"
"29816864","1","e28f490a-d8f4-48d8-adc0-bf65199a6f58","syn29816864","LBPSEMA4BRAIN596_run1_S12_L002_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075088408","3444109","syn27127036","1","syn26337520","syn2580853","1652987446836","3420438","95356797",,,,"rRNAdepletion","692746989"
"29816881","1","f4c1e278-b8ff-47ce-be3e-1636884ab047","syn29816881","LBPSEMA4BRAIN596_run1_S12_L002_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075145458","3444109","syn27127036","1","syn26337520","syn2580853","1652987447933","3420438","95356801",,,,"rRNAdepletion","724613801"
"29816913","1","40af95a9-be40-41e8-9bdb-331dfdac5345","syn29816913","LBPSEMA4BRAIN596_run1_S12_L003_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075200420","3444109","syn27127036","1","syn26337520","syn2580853","1652987448813","3420438","95356803",,,,"rRNAdepletion","692633177"
"29816946","1","6812793a-7cbb-4561-82ca-a2b683d69e79","syn29816946","LBPSEMA4BRAIN596_run1_S12_L003_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075261332","3444109","syn27127036","1","syn26337520","syn2580853","1652987449842","3420438","95356805",,,,"rRNAdepletion","725194024"
"29817000","1","78b427d4-292f-4627-a1b6-6fe7c87a599d","syn29817000","LBPSEMA4BRAIN596_run1_S12_L004_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075337760","3444109","syn27127036","1","syn26337520","syn2580853","1652987450915","3420438","95356807",,,,"rRNAdepletion","703879886"
"29817027","1","53c70865-7fa9-429b-9d3e-c8969ab2255e","syn29817027","LBPSEMA4BRAIN596_run1_S12_L004_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075403682","3444109","syn27127036","1","syn26337520","syn2580853","1652987451800","3420438","95356809",,,,"rRNAdepletion","736352563"
"29817057","1","9c9e937c-86f4-45a4-be7a-14978ba2d277","syn29817057","LBPSEMA4BRAIN596_run2_S12_L001_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075469094","3444109","syn27127036","1","syn26337520","syn2580853","1652987452802","3420438","95356810",,,,"rRNAdepletion","702262469"
"29817097","1","9956a3e1-a201-4041-a6f2-d4568933e0da","syn29817097","LBPSEMA4BRAIN596_run2_S12_L001_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075539050","3444109","syn27127036","1","syn26337520","syn2580853","1652987453883","3420438","95356815",,,,"rRNAdepletion","736600169"
"29817152","1","f1f46d33-d415-4815-9d07-6e038b596d70","syn29817152","LBPSEMA4BRAIN596_run2_S12_L002_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075604157","3444109","syn27127036","1","syn26337520","syn2580853","1652987454944","3420438","95356817",,,,"rRNAdepletion","689674723"
"29817186","1","70160708-56f6-4740-b514-d6592fd5e775","syn29817186","LBPSEMA4BRAIN596_run2_S12_L002_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075669277","3444109","syn27127036","1","syn26337520","syn2580853","1652987455898","3420438","95356820",,,,"rRNAdepletion","724865151"
"29817274","1","0616c89c-9fef-4b27-8ab3-28784fd8bc4c","syn29817274","LBPSEMA4BRAIN596_run2_S12_L003_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075745653","3444109","syn27127036","1","syn26337520","syn2580853","1652987456971","3420438","95356823",,,,"rRNAdepletion","689231219"
"29817308","1","ef139135-1b6b-4765-ade1-94b2a3819d42","syn29817308","LBPSEMA4BRAIN596_run2_S12_L003_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075808017","3444109","syn27127036","1","syn26337520","syn2580853","1652987457877","3420438","95356824",,,,"rRNAdepletion","722020063"
"29817346","1","ccc21379-6426-4486-b3df-e0b7456bc33d","syn29817346","LBPSEMA4BRAIN596_run2_S12_L004_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075868625","3444109","syn27127036","1","syn26337520","syn2580853","1652987458860","3420438","95356825",,,,"rRNAdepletion","684505944"
"29817389","1","f4211149-3d5d-4974-a32f-4a4905ff052b","syn29817389","LBPSEMA4BRAIN596_run2_S12_L004_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""left cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN596","PT-0055",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075932852","3444109","syn27127036","1","syn26337520","syn2580853","1652987459770","3420438","95356826",,,,"rRNAdepletion","716706811"
"29817417","1","5f672f83-266f-44a3-a79f-91b1e4315210","syn29817417","LBPSEMA4BRAIN113_run1_S74_L001_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN113","PT-0056",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651075980173","3444109","syn27127036","1","syn26337520","syn2580853","1652987460879","3420438","95356828",,,,"rRNAdepletion","510416819"
"29817447","1","74937924-913c-4ad3-84ed-ed529fa18c84","syn29817447","LBPSEMA4BRAIN113_run1_S74_L001_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN113","PT-0056",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651076027903","3444109","syn27127036","1","syn26337520","syn2580853","1652987461707","3420438","95356829",,,,"rRNAdepletion","543483399"
"29817465","1","7b997908-1318-4744-acc5-a6d1eeb2800f","syn29817465","LBPSEMA4BRAIN113_run1_S74_L002_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN113","PT-0056",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651076074650","3444109","syn27127036","1","syn26337520","syn2580853","1652987462801","3420438","95356830",,,,"rRNAdepletion","515398162"
"29817488","1","89f1cf10-6bdf-4a25-96ea-1c2dc802d5bb","syn29817488","LBPSEMA4BRAIN113_run1_S74_L002_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN113","PT-0056",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651076126516","3444109","syn27127036","1","syn26337520","syn2580853","1652987463849","3420438","95356833",,,,"rRNAdepletion","548743922"
"29817521","1","a8f29399-41ce-46c3-b4a0-dd42b715b34f","syn29817521","LBPSEMA4BRAIN113_run1_S74_L003_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN113","PT-0056",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651076175011","3444109","syn27127036","1","syn26337520","syn2580853","1652987464861","3420438","95356837",,,,"rRNAdepletion","514691336"
"29817553","1","f0c7c44b-0a95-4126-913a-5cebf26309d9","syn29817553","LBPSEMA4BRAIN113_run1_S74_L003_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN113","PT-0056",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651076242784","3444109","syn27127036","1","syn26337520","syn2580853","1652987465952","3420438","95356840",,,,"rRNAdepletion","548266559"
"29817573","1","9f324b44-ba49-4257-b82c-92d7119d635b","syn29817573","LBPSEMA4BRAIN113_run1_S74_L004_R1_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN113","PT-0056",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651076290103","3444109","syn27127036","1","syn26337520","syn2580853","1652987466897","3420438","95356843",,,,"rRNAdepletion","507035895"
"29817592","1","6c8d5237-a1a7-46d5-ad59-32bcee5183fb","syn29817592","LBPSEMA4BRAIN113_run1_S74_L004_R2_001.fastq.gz","[""LBP""]","[""geneExpression""]","[""rnaSeq""]","brain","[""right cerebral hemisphere""]","[""Human""]","[""male""]","CDCP","[""GCO18-0632""]",,,"LBPSEMA4BRAIN113","PT-0056",,,"experimentalData","raw",,,,,"bulk cell","fastq",,"false",,"false","1651076338621","3444109","syn27127036","1","syn26337520","syn2580853","1652987467854","3420438","95356845",,,,"rRNAdepletion","540260728"
